Key,Type,Description,Address,DateTime,Latitude,Longitude,City,Website
https://spotcrime.com/crime/146759795-771b99d53b951736a0da36893e8524ff,Other,"Other Miscellaneous. Driving, No License Issued. Resolution","03RD ST AND CUSTER AVE, San Francisco, CA",2020-09-16 12:28,37.744259405785,-122.38737260847,san francisco,spotcrime
https://spotcrime.com/crime/146759774-c4e4a6ab6a9259ef2eabaa8afa10b52a,Arrest,"Drug Offense. Marijuana, Possession For Sale. Resolution","TURK ST AND TAYLOR ST, San Francisco, CA",2020-09-16 12:17,37.783214311773,-122.41076482951,san francisco,spotcrime
https://spotcrime.com/crime/146759778-eadbdb834f04b03f3fcc754d2fb0d5d1,Other,"Other Miscellaneous. Driving, No License Issued. Resolution","TURK ST AND TAYLOR ST, San Francisco, CA",2020-09-16 12:17,37.783214311773,-122.41076482951,san francisco,spotcrime
https://spotcrime.com/crime/146759765-81b82e82fbc08b12baa0ef5c7d2a178e,Robbery,"Robbery. Robbery, W/ Force. Resolution","STANYAN ST AND PARNASSUS AVE, San Francisco, CA",2020-09-16 12:15,37.764509360738,-122.45256935505,san francisco,spotcrime
https://spotcrime.com/crime/146759760-f9d52d2240bda45c681eac0d4bfcfe1f,Arrest,"Weapons Offense. Weapon, Deadly, Imitation or Laser Scope, Exhibiting. Resolution","DAY ST AND CASTRO ST, San Francisco, CA",2020-09-16 12:10,37.742494717173,-122.43331511281,san francisco,spotcrime
https://spotcrime.com/crime/146759754-f04cfbdb9df93281a0e33be8fe612337,Theft,"Larceny Theft. Theft, From Locked Vehicle, $200-$950. Resolution","VISTA LN AND PARKRIDGE DR, San Francisco, CA",2020-09-16 12:00,37.752351715038,-122.44598442614,san francisco,spotcrime
https://spotcrime.com/crime/146759747-3770a6926583b0b481459d2ea09b5107,Assault,Assault. Battery. Resolution,"04TH ST AND MISSION BAY BLVD, San Francisco, CA",2020-09-16 11:45,37.771009190895,-122.39119934924,san francisco,spotcrime
https://spotcrime.com/crime/146759743-b8a24ab1541e886eb7db144fd8d13476,Vandalism,"Malicious Mischief. Malicious Mischief, Vandalism to Vehicle. Resolution","WALLER ST AND CASTRO ST AND DIVISADERO ST, San Francisco, CA",2020-09-16 11:30,37.770342895714,-122.43684894392,san francisco,spotcrime
https://spotcrime.com/crime/146759738-0ffe56c9f54b152e93bdeca24ae66e61,Arrest,Traffic Violation Arrest. Traffic Violation Arrest. Resolution,"INGALLS ST AND SHAFTER AVE, San Francisco, CA",2020-09-16 11:14,37.727859992472,-122.38511885228,san francisco,spotcrime
https://spotcrime.com/crime/146759734-10f8352366bf6d82486e0b934beae010,Other,"Other Miscellaneous. Driving, No License Issued. Resolution","INGALLS ST AND SHAFTER AVE, San Francisco, CA",2020-09-16 11:14,37.727859992472,-122.38511885228,san francisco,spotcrime
