Key,Type,Description,Address,DateTime,Latitude,Longitude,City,Website
https://spotcrime.com/crime/146890747-1ba8510435a0602aef6a68ccb9456940,Other,Other Miscellaneous. Probation Violation. Resolution,"16TH ST AND BRYANT ST, San Francisco, CA",2020-09-20 22:19:00+03:00,37.765605837603,-122.4104866903,san francisco,spotcrime
https://spotcrime.com/crime/146890745-e73ae7f3889523da26f0b6edef02f404,Arrest,Drug Offense. Methamphetamine Offense. Resolution,"16TH ST AND BRYANT ST, San Francisco, CA",2020-09-20 22:19:00+03:00,37.765605837603,-122.4104866903,san francisco,spotcrime
https://spotcrime.com/crime/146890737-8a27d311f432966e858759381e15e176,Arrest,"Warrant. Warrant Arrest, Local SF Warrant. Resolution","SPRING ST AND CALIFORNIA ST, San Francisco, CA",2020-09-20 22:11:00+03:00,37.792717130881,-122.40382800047,san francisco,spotcrime
https://spotcrime.com/crime/146890734-1f37e27adf13e724ce720575f3911c8f,Other,Suspicious Occ. Suspicious Occurrence. Resolution,"SPRING ST AND CALIFORNIA ST, San Francisco, CA",2020-09-20 22:11:00+03:00,37.792717130881,-122.40382800047,san francisco,spotcrime
https://spotcrime.com/crime/146890732-4ad707a4b5c95d3e530d91722511da6e,Arrest,Traffic Violation Arrest. Traffic Violation Arrest. Resolution,"GENEVA AVE AND SANTOS ST, San Francisco, CA",2020-09-20 22:06:00+03:00,37.708311265042,-122.42008306742,san francisco,spotcrime
https://spotcrime.com/crime/146890730-d31731d418f31724e485fee559fc5f80,Other,"Other Miscellaneous. Driving, Reckless. Resolution","GENEVA AVE AND SANTOS ST, San Francisco, CA",2020-09-20 22:06:00+03:00,37.708311265042,-122.42008306742,san francisco,spotcrime
https://spotcrime.com/crime/146890725-564ac2220441f120d645873d497753e2,Theft,"Motor Vehicle Theft. Vehicle, Stolen, Motorcycle. Resolution","CORDOVA ST AND CHICAGO WAY, San Francisco, CA",2020-09-20 21:51:00+03:00,37.708871009917,-122.43439530881,san francisco,spotcrime
https://spotcrime.com/crime/146890723-fcdebb4d8cf64a9cd9ba6688c34dd56d,Other,Other Miscellaneous. Investigative Detention. Resolution,"17TH ST AND CASTRO ST AND MARKET ST, San Francisco, CA",2020-09-20 21:43:00+03:00,37.762670706261,-122.43518796333,san francisco,spotcrime
https://spotcrime.com/crime/146890720-77aa16f50ba05a653284c9882aa3106d,Theft,"Larceny Theft. Theft, From Locked Vehicle, >$950. Resolution","FILLMORE ST AND GROVE ST, San Francisco, CA",2020-09-20 21:16:00+03:00,37.776759676919,-122.43138442446,san francisco,spotcrime
https://spotcrime.com/crime/146890718-3498df8df4d0487bbff4752a929928b5,Other,Suspicious Occ. Suspicious Person. Resolution,"GEARY BLVD AND PRESIDIO AVE, San Francisco, CA",2020-09-20 21:03:00+03:00,37.782488031626,-122.4458205129,san francisco,spotcrime
